job_id,job_title,job_role,role_category,functional_area,employment_type,industry,exp_min,exp_max,exp_text,company_name,location_1,location_2,salary_min,salary_max,salary_hidden,salary_label,created_date,short_desc,source_file,search_term,company_rating,skills_list,skill_count,location,experience_level,salary_disclosed,salary_min_lpa,salary_max_lpa,job_role_clean,broad_role,skills_normalised
100926922291,Data Engineer,Data Engineer,Data Science & Machine Learning,Data Science & Analytics,"Full Time, Permanent",IT Services & Consulting,7,12,7-12 Yrs,Accenture,Bengaluru,,0.0,0.0,True,Not Disclosed,2026-09-10 15:19:03,"Minimum 7.5 years experience in Data Analytics with strong knowledge of data pipeline architecture and ETL processes|Design, develop and maintain data solutions, lead team decisions, mentor juniors, and coordinate cross-functional data initiatives",3.csv,Data Engineer / Data Architect,3.7,data analytics|data management|data pipelines|data engineer|workflows|machine learning|data engineering|data quality|data pipeline architecture|etl|data flow|data integration|architecture|etl process|ml,15,Bengaluru,Senior,False,,,Data Engineer,Data Engineer / Architect,data integration|data analytics|data quality|data engineer|data flow|data pipelines|machine learning|data engineering|etl process|workflows|etl|data pipeline architecture|architecture|data management
100926028721,Data Engineer | Python&SQL,Data Engineer,Software Development,Engineering - Software & QA,"Full Time, Permanent",IT Services & Consulting,6,10,6-10 Yrs,Capgemini,Hyderabad,Chennai,1500000.0,2750000.0,False,15-27.5 Lacs,2026-09-10 17:28:44,"6-10 years experience with strong Python, ETL, Spark/Hadoop, and SQL skills|Design, develop, and maintain scalable data pipelines and ETL workflows; optimize data storage; ensure data quality; collaborate with teams; deploy pipelines using Airflow on cloud platforms",3.csv,Data Engineer / Data Architect,3.6,Airflow|Pyspark|Data engineer|Big Data|ETL Pipelines|Data Bricks|Datafactory|GCP|Data Pipeline|Microsoft Azure|Spark|ETL|AWS,13,Hyderabad,Mid,True,1500000.0,2750000.0,Data Engineer,Data Engineer / Architect,apache spark|data pipeline|data engineer|azure|gcp|datafactory|aws|etl pipelines|big data|airflow|etl|data bricks
240926021887,Data Engineer,Data Science & Analytics - Other,Data Science & Analytics - Other,Data Science & Analytics,"Full Time, Permanent",IT Services & Consulting,7,13,7-13 Yrs,Persistent,Mumbai,Pune,0.0,0.0,True,Not Disclosed,2026-09-24 14:28:05,"Experience with data engineering, ETL pipeline design, SQL optimization, Databricks, Spark, and Microsoft SQL Server|Design, implement, and maintain scalable data pipelines and ETL processes; collaborate with cross-functional teams; optimize data processing; automate routine data tasks",3.csv,Data Engineer / Data Architect,3.6,Azure Databricks|Spark|Data Bricks,3,Mumbai,Senior,False,,,Data Science & Analytics - Other,Other IT,apache spark|data bricks|azure databricks
170926917193,Data Engineer,Data Engineer,Software Development,Engineering - Software & QA,"Full Time, Permanent",IT Services & Consulting,3,8,3-8 Yrs,Accenture,Bengaluru,,0.0,0.0,True,Not Disclosed,2026-09-17 12:18:15,"Minimum 3 years experience with Snowflake Data Warehouse and 15 years full time education|Design, develop, and maintain data pipelines and ETL processes; ensure data quality and collaborate with teams to align data solutions with business needs",3.csv,Data Engineer / Data Architect,3.7,Business Intelligence|Data Engineering|Data Pipelines|Programming|Deployment|Etl Processes|Data Quality|Cloud|Data Engineer|Data Flow|Data Architecture|Data Modeling|Data Warehousing|Etl|Data Storage,15,Bengaluru,Mid,False,,,Data Engineer,Data Engineer / Architect,data quality|data architecture|data engineer|data flow|data pipelines|data storage|data engineering|etl processes|data warehousing|data modeling|deployment|etl|cloud|programming|business intelligence
170926917138,Data Engineer,Data Engineer,Software Development,Engineering - Software & QA,"Full Time, Permanent",IT Services & Consulting,5,10,5-10 Yrs,Accenture,Bengaluru,,0.0,0.0,True,Not Disclosed,2026-09-17 12:17:46,"Minimum 5 years experience with Snowflake Data Warehouse and 15 years full-time education|Design, develop, and maintain data pipelines and ETL processes; ensure data quality; lead and mentor team; collaborate across teams",3.csv,Data Engineer / Data Architect,3.7,Data Handling|Data Pipelines|Deployment|Troubleshooting|Etl Processes|Data Quality|Snowflake Data Warehouse|Cloud|Database Management|Snowflake|Data Engineer|Data Flow|Data Architecture|Data Modeling|Etl|Data Storage,16,Bengaluru,Mid,False,,,Data Engineer,Data Engineer / Architect,data quality|data architecture|database management|data engineer|data pipelines|snowflake|snowflake data warehouse|data flow|etl processes|data storage|data modeling|deployment|etl|cloud|troubleshooting|data handling
170926917135,Data Engineer,Data Engineer,Software Development,Engineering - Software & QA,"Full Time, Permanent",IT Services & Consulting,3,8,3-8 Yrs,Accenture,Bengaluru,,0.0,0.0,True,Not Disclosed,2026-09-17 12:17:44,"Minimum 3 years experience with Snowflake Data Warehouse and 15 years full-time education|Design, develop, and maintain data pipelines and ETL processes; ensure data quality; collaborate with teams and support junior members",3.csv,Data Engineer / Data Architect,3.7,Etl Pipelines|Data Pipelines|Workflows|Cloud Data|Data Quality|Snowflake Data Warehouse|Data Infrastructure|Snowflake|Data Build Tool|Data Engineer|Data Flow|Data Modeling|Etl,13,Bengaluru,Mid,False,,,Data Engineer,Data Engineer / Architect,data build tool|data quality|data engineer|cloud data|data pipelines|snowflake|snowflake data warehouse|data flow|data modeling|workflows|etl pipelines|etl|data infrastructure
170926917057,Data Engineer,Data Engineer,Data Science & Machine Learning,Data Science & Analytics,"Full Time, Permanent",IT Services & Consulting,7,12,7-12 Yrs,Accenture,Bengaluru,,0.0,0.0,True,Not Disclosed,2026-09-17 12:16:51,"7.5+ years experience with Databricks Unified Data Analytics Platform and 15 years full-time education|Design, develop and maintain data pipelines and ETL processes; lead team decisions and mentor juniors; optimize data workflows and coordinate cross-functional data strategies",3.csv,Data Engineer / Data Architect,3.7,Data Handling|Data Pipelines|Architecture|Programming|Data Platforms|Data Quality|Cloud|Data Engineer|Data Flow|Data Pipeline Architecture|Etl Process|Data Processing|Databricks|Distributed Computing|Data Analytics|Etl,16,Bengaluru,Senior,False,,,Data Engineer,Data Engineer / Architect,data analytics|data quality|data engineer|data flow|data platforms|data pipelines|databricks|distributed computing|etl process|etl|architecture|programming|cloud|data pipeline architecture|data handling|data processing
170926916789,Data Engineer,Data Engineer,Software Development,Engineering - Software & QA,"Full Time, Permanent",IT Services & Consulting,3,8,3-8 Yrs,Accenture,Bengaluru,,0.0,0.0,True,Not Disclosed,2026-09-17 12:13:50,"3+ years experience in Python programming, knowledge of data pipeline architecture and ETL processes|Design, develop, and maintain data pipelines; ensure data quality; implement ETL processes; collaborate with teams; optimize workflows",3.csv,Data Engineer / Data Architect,3.7,Data Validation|Data Pipelines|Workflows|Programming|Deployment|Data Quality|Data Migration|Mysql|Data Engineer|Data Pipeline Architecture|Etl Process|Programming Language|Etl|Data Storage|Python,15,Bengaluru,Mid,False,,,Data Engineer,Data Engineer / Architect,data quality|data storage|data engineer|programming language|data pipelines|etl process|data validation|workflows|deployment|etl|data pipeline architecture|programming|python|mysql|data migration
170926916767,Data Engineer,Data Engineer,Software Development,Engineering - Software & QA,"Full Time, Permanent",IT Services & Consulting,5,10,5-10 Yrs,Accenture,Bengaluru,,0.0,0.0,True,Not Disclosed,2026-09-17 12:13:38,"Minimum 5 years experience with Snowflake Data Warehouse and 15 years full time education|Design, develop and maintain data pipelines, ensure data quality, implement ETL processes, lead team decisions, and mentor junior members",3.csv,Data Engineer / Data Architect,3.7,Data Handling|Data Pipelines|Workflows|Etl Processes|Data Quality|Snowflake Data Warehouse|Data Migration|Cloud|Snowflake|Data Build Tool|Data Engineer|Data Flow|Data Pipeline Architecture|Etl|Data Storage,15,Bengaluru,Mid,False,,,Data Engineer,Data Engineer / Architect,data build tool|data quality|data storage|data engineer|data flow|data pipelines|snowflake|snowflake data warehouse|etl processes|workflows|etl|cloud|data pipeline architecture|data handling|data migration
170926916747,Data Engineer,Data Engineer,Software Development,Engineering - Software & QA,"Full Time, Permanent",IT Services & Consulting,5,10,5-10 Yrs,Accenture,Bengaluru,,0.0,0.0,True,Not Disclosed,2026-09-17 12:13:21,"Minimum 5 years experience with Python Frameworks and expertise in scalable data pipelines|Design, develop and maintain data solutions, lead team decisions, optimize data workflows, and mentor juniors",3.csv,Data Engineer / Data Architect,3.7,Data Handling|Data Engineering|Data Pipelines|Workflows|Etl Processes|Data Quality|Python Frameworks|Database Management|Data Engineer|Data Flow|Data Services|Etl|Stpi|Data Storage|Python,15,Bengaluru,Mid,False,,,Data Engineer,Data Engineer / Architect,data quality|python frameworks|database management|data engineer|data pipelines|data flow|data engineering|stpi|etl processes|data storage|data services|workflows|etl|python|data handling
170926916578,Data Engineer,Data Engineer,Software Development,Engineering - Software & QA,"Full Time, Permanent",IT Services & Consulting,3,8,3-8 Yrs,Accenture,Chennai,,0.0,0.0,True,Not Disclosed,2026-09-17 12:10:51,"Minimum 3 years experience in Data Engineering with expertise in data pipeline architecture, ETL frameworks, and cloud-based data platforms|Design, develop, and maintain data pipelines; ensure data quality; implement ETL processes; collaborate with teams; optimize workflows; document processes",3.csv,Data Engineer / Data Architect,3.7,Automation|Data Engineering|Data Pipelines|Architecture|Deployment|Data Platforms|Data Quality|Data Migration|Data Manipulation|Data Infrastructure|Cloud|Data Engineer|Data Flow|Data Pipeline Architecture|Data Processing,15,Chennai,Mid,False,,,Data Engineer,Data Engineer / Architect,data quality|data engineer|data flow|data pipelines|data platforms|data engineering|data manipulation|deployment|architecture|cloud|data pipeline architecture|data infrastructure|automation|data processing|data migration
170926035787,Data Engineer,Database Developer / Engineer,DBA / Data warehousing,Engineering - Software & QA,"Full Time, Permanent",IT Services & Consulting,9,12,9-12 Yrs,Cognizant,Bengaluru,,0.0,0.0,True,Not Disclosed,2026-09-17 19:58:44,,3.csv,Data Engineer / Data Architect,3.7,palantir|Palantir Foundry,2,Bengaluru,Senior,False,,,Database Developer / Engineer,Other IT,palantir|palantir foundry
170926024672,Python Data Engineer,Data Engineer,Software Development,Engineering - Software & QA,"Full Time, Permanent",IT Services & Consulting,5,10,5-10 Yrs,Elabs Infotech,Hyderabad,Pune,0.0,0.0,True,Not Disclosed,2026-09-17 15:13:04,"Experience in Python automation, SQL data profiling, and ETL with knowledge of Airflow and Linux/Unix|Build automation utilities and data workflows, perform data processing, validation, and manage data pipelines",3.csv,Data Engineer / Data Architect,,Data Pipeline|Data Processing|ETL,3,Hyderabad,Mid,False,,,Data Engineer,Data Engineer / Architect,data pipeline|etl|data processing
160926044414,Data Engineer,Data Engineer,Software Development,Engineering - Software & QA,"Full Time, Permanent",IT Services & Consulting,7,12,7-12 Yrs,Elabs Infotech,Hyderabad,Pune,0.0,0.0,True,Not Disclosed,2026-09-16 18:27:42,"Experience with Python, SQL, ETL, Apache Airflow, and Linux/Unix environments|Develop Python automation scripts, build and support ETL data pipelines, schedule and monitor workflows, troubleshoot data issues",3.csv,Data Engineer / Data Architect,,Pyspark|Automation|Linux|UNIX,4,Hyderabad,Senior,False,,,Data Engineer,Data Engineer / Architect,apache spark|linux|unix|automation
150926016251,Data Engineer,"BFSI, Investments & Trading - Other","BFSI, Investments & Trading - Other","BFSI, Investments & Trading","Full Time, Permanent",IT Services & Consulting,12,18,12-18 Yrs,Tata Consultancy Services,Hyderabad,Chennai,0.0,0.0,True,Not Disclosed,2026-09-15 14:47:40,"Expertise in Databricks Lakehouse, Azure and AWS data platforms, DBT transformation framework, and asset management domain|Lead enterprise data tower, design modern data platforms, manage data engineering teams, define data strategy, and drive cloud migration and FinOps practices",3.csv,Data Engineer / Data Architect,3.2,Investment Management|AWS,2,Hyderabad,Senior,False,,,"BFSI, Investments & Trading - Other",Other IT,aws|investment management
150926014233,Data Engineer,Technical Lead,Software Development,Engineering - Software & QA,"Full Time, Permanent",IT Services & Consulting,12,18,12-18 Yrs,Tata Consultancy Services,Hyderabad,Chennai,0.0,0.0,True,Not Disclosed,2026-09-15 13:20:44,"12+ years in Data & Analytics, 5+ years leading enterprise data transformations, expertise in Databricks, dbt, Azure, AWS, and Asset Management domain|Lead Data Tower in EDO transformation, define data strategy, manage delivery teams, drive program governance, design modern data platforms, lead data engineering and cloud platform management, collaborate with stakeholders",3.csv,Data Engineer / Data Architect,3.2,,0,Hyderabad,Senior,False,,,Technical Lead,Management / Leadership,
150926003944,Hadoop Spark Data Engineer,Data Engineer,Software Development,Engineering - Software & QA,"Full Time, Permanent",IT Services & Consulting,5,8,5-8 Yrs,Tata Consultancy Services,Chennai,Bengaluru,0.0,0.0,True,Not Disclosed,2026-09-15 09:45:15,"5-10 years experience in Hadoop, Spark, Scala, Hive, and SQL|Design, develop, and maintain data engineering solutions using Hadoop and Spark",3.csv,Data Engineer / Data Architect,3.2,Data Engineering,1,Chennai,Mid,False,,,Data Engineer,Data Engineer / Architect,data engineering
140926918931,Data Engineer,Data Engineer,Software Development,Engineering - Software & QA,"Full Time, Permanent",IT Services & Consulting,2,4,2-4 Yrs,Accenture,Bengaluru,,0.0,0.0,True,Not Disclosed,2026-09-14 17:01:23,"Minimum 5 years experience with Google BigQuery and 15 years full-time education|Design, develop and maintain data pipelines and ETL processes; lead and mentor team; collaborate across teams to ensure robust data infrastructure",3.csv,Data Engineer / Data Architect,3.7,data pipelines|data warehousing|cloud platforms|collection|data engineering|data infrastructure|cloud|data quality|data storage|data modeling|design|bigquery|etl|google bigquery|architecture,15,Bengaluru,Entry,False,,,Data Engineer,Data Engineer / Architect,bigquery|data quality|data storage|data pipelines|data engineering|collection|data warehousing|data modeling|etl|cloud|design|architecture|cloud platforms|data infrastructure|google bigquery
140926918621,Data Engineer,Data Engineer,Software Development,Engineering - Software & QA,"Full Time, Permanent",IT Services & Consulting,3,8,3-8 Yrs,Accenture,Bengaluru,,0.0,0.0,True,Not Disclosed,2026-09-14 16:55:39,"Minimum 3 years experience in PySpark with 15 years full-time education|Design, develop, and maintain data pipelines and ETL processes; lead AI-driven solution design using Generative and Agentic AI frameworks",3.csv,Data Engineer / Data Architect,3.7,data quality|data pipelines|solution design|ai frameworks|business transformation|design|ai|pyspark|collection|etl,10,Bengaluru,Mid,False,,,Data Engineer,Data Engineer / Architect,apache spark|ai|data quality|solution design|data pipelines|collection|ai frameworks|business transformation|etl|design
140926917576,Data Engineer,Data Engineer,Software Development,Engineering - Software & QA,"Full Time, Permanent",IT Services & Consulting,2,4,2-4 Yrs,Accenture,Bengaluru,,0.0,0.0,True,Not Disclosed,2026-09-14 16:38:11,"Minimum 5 years experience with Snowflake Data Warehouse and SnowPro Core Certification, expertise in GenAI features and Cortex LLM functions|Design, develop, and maintain scalable Snowflake data pipelines, implement ETL/ELT processes, collaborate with architects and business teams, and contribute to CoE GenAI initiatives",3.csv,Data Engineer / Data Architect,3.7,snowflake|data warehouse|python|sap|data pipelines|performance tuning|ai|sap sd|collection|llm|elt|data engineering|snowpipe|sql|analytics|data quality|advanced sql|dbt|design|etl|architecture|communication skills,22,Bengaluru,Entry,False,,,Data Engineer,Data Engineer / Architect,data pipelines|data engineering|etl|advanced sql|sap sd|data quality|analytics|llm/gen ai|communication skills|performance tuning|python|sap|collection|design|ai|snowflake|dbt|snowpipe|elt|data warehouse|architecture|sql
140926917573,Data Engineer,Data Engineer,Software Development,Engineering - Software & QA,"Full Time, Permanent",IT Services & Consulting,2,4,2-4 Yrs,Accenture,Bengaluru,,0.0,0.0,True,Not Disclosed,2026-09-14 16:38:08,"Minimum 5 years experience with Snowflake Data Warehouse, SnowPro Core Certification required|Build complex data pipelines, implement ETL/ELT processes, collaborate with architects and business teams, optimize Snowflake performance",3.csv,Data Engineer / Data Architect,3.7,snowflake|data warehouse|data pipelines|performance tuning|collection|elt|data engineering|snowpipe|sql|analytics|data quality|advanced sql|ATCI-5104578-S1889365|dbt|design|etl|architecture|communication skills,18,Bengaluru,Entry,False,,,Data Engineer,Data Engineer / Architect,data quality|advanced sql|data pipelines|snowflake|data engineering|analytics|dbt|collection|snowpipe|communication skills|elt|performance tuning|atci-5104578-s1889365|data warehouse|design|etl|architecture|sql
140926917572,Data Engineer,Data Engineer,Software Development,Engineering - Software & QA,"Full Time, Permanent",IT Services & Consulting,3,8,3-8 Yrs,Accenture,Bengaluru,,0.0,0.0,True,Not Disclosed,2026-09-14 16:38:07,"Minimum 7.5 years experience with Snowflake Data Warehouse and GenAI, SnowPro Core Certification, knowledge of Snowflake advanced features and GenAI implementations|Lead design and implementation of scalable Snowflake architectures, create data pipelines, ensure data quality, mentor team members, support presales and client presentations, develop POCs/POVs with GenAI features",3.csv,Data Engineer / Data Architect,3.7,snowflake|data warehouse|data pipelines|performance tuning|generative ai|ai|ATCI-5104567-S1889375|data architecture|presales|llm|sales support|data engineering|sales|sql|data quality|data modeling|use cases|dbt|etl|architecture,20,Bengaluru,Mid,False,,,Data Engineer,Data Engineer / Architect,data pipelines|sales support|data engineering|use cases|data modeling|etl|presales|data quality|llm/gen ai|performance tuning|sales|data architecture|atci-5104567-s1889375|ai|snowflake|dbt|data warehouse|architecture|sql
140926917504,Data Engineer,Data Engineer,Software Development,Engineering - Software & QA,"Full Time, Permanent",IT Services & Consulting,3,8,3-8 Yrs,Accenture,Bengaluru,,0.0,0.0,True,Not Disclosed,2026-09-14 16:36:43,"Minimum 3 years experience with PySpark and expertise in ETL pipelines|Design, develop, and maintain data pipelines; ensure data quality; collaborate with teams; optimize workflows; mentor juniors",3.csv,Data Engineer / Data Architect,3.7,data pipelines|data platforms|data processing|storage solutions|pyspark|collection|data infrastructure|distributed computing|cloud|data quality|etl pipelines|data storage|data modeling|design|etl,15,Bengaluru,Mid,False,,,Data Engineer,Data Engineer / Architect,apache spark|data quality|data storage|data platforms|data pipelines|storage solutions|collection|data modeling|etl pipelines|cloud|design|etl|distributed computing|data infrastructure|data processing
140926915588,Data Engineer,Data Engineer,Software Development,Engineering - Software & QA,"Full Time, Permanent",IT Services & Consulting,3,8,3-8 Yrs,Accenture,Bengaluru,,0.0,0.0,True,Not Disclosed,2026-09-14 16:11:16,"15 years full time education with minimum 7.5 years experience; SnowPro Core Certified; expertise in Snowflake Data Warehouse and GenAI implementations|Lead design and implementation of scalable Snowflake architectures; develop data ingestion, storage, transformation, and access solutions; mentor teams and drive POCs; provide pre-sales support and define data modeling standards",3.csv,Data Engineer / Data Architect,3.7,snowflake|data warehouse|data pipelines|performance tuning|generative ai|ai|data architecture|presales|llm|sales support|data engineering|sales|sql|data quality|data modeling|use cases|dbt|etl|architecture,19,Bengaluru,Mid,False,,,Data Engineer,Data Engineer / Architect,ai|data architecture|data quality|data pipelines|snowflake|llm/gen ai|sales support|data engineering|dbt|use cases|performance tuning|data modeling|data warehouse|etl|architecture|sql|presales|sales
130926004180,Data Engineer (Spark & Python),Data Science & Analytics - Other,Data Science & Analytics - Other,Data Science & Analytics,"Full Time, Permanent",IT Services & Consulting,5,8,5-8 Yrs,Infosys,Hyderabad,Pune,0.0,0.0,True,Not Disclosed,2026-09-15 19:30:01,"5 to 8 years experience with expertise in PySpark, Spark SQL, and Data Lake architectures|Design and develop scalable Spark applications, build ETL/ELT pipelines, optimize performance, and collaborate with stakeholders",3.csv,Data Engineer / Data Architect,3.5,Pyspark|Data Engineering|Spark sql|Kafka|Data Lake|Data Warehousing|Data Bricks|ETL Development,8,Hyderabad,Mid,False,,,Data Science & Analytics - Other,Other IT,apache spark|spark sql|etl development|data engineering|data lake|data warehousing|kafka|data bricks
130926003304,Data Engineer,Other,Other,Other,"Full Time, Permanent",IT Services & Consulting,6,11,6-11 Yrs,Tata Consultancy Services,Chennai,Bengaluru,500000.0,1500000.0,False,5-15 Lacs,2026-09-13 12:52:00,"6-10 years experience with expertise in Azure Databricks, PySpark, Azure Data Factory, and Azure Synapse Analytics|Design, develop, and maintain ETL/ELT pipelines; build data processing solutions; develop integration workflows; optimize SQL queries; ensure data quality and governance",3.csv,Data Engineer / Data Architect,3.2,ETL|SQL,2,Chennai,Mid,True,500000.0,1500000.0,Other,Other IT,sql|etl
110926922351,Data Engineer,Data Engineer,Software Development,Engineering - Software & QA,"Full Time, Permanent",IT Services & Consulting,7,12,7-12 Yrs,Accenture,Bengaluru,,0.0,0.0,True,Not Disclosed,2026-09-11 18:28:35,"Minimum 7.5 years experience with Microsoft Azure Databricks and 15 years full-time education|Design, develop, and maintain data pipelines and ETL processes; lead team decisions and mentor juniors; optimize data workflows and resolve integration issues",3.csv,Data Engineer / Data Architect,3.7,data pipelines|data engineer|data platforms|data warehousing|databricks|distributed computing|cloud|data quality|data storage|data governance|data pipeline architecture|etl|data flow|data integration|azure|deployment,16,Bengaluru,Senior,False,,,Data Engineer,Data Engineer / Architect,data integration|data governance|data quality|data storage|data engineer|data flow|data platforms|databricks|data pipelines|azure|data warehousing|deployment|etl|cloud|data pipeline architecture|distributed computing
110926921853,Data Engineer,Data Engineer,Software Development,Engineering - Software & QA,"Full Time, Permanent",IT Services & Consulting,12,17,12-17 Yrs,Accenture,Bengaluru,,0.0,0.0,True,Not Disclosed,2026-09-11 18:17:32,"12 years experience with Databricks Unified Data Analytics Platform and 15 years full-time education|Lead and manage data engineering team, develop scalable data architectures, create and optimize ETL pipelines, ensure data quality, and coordinate with stakeholders",3.csv,Data Engineer / Data Architect,3.7,data analytics|etl processes|data pipelines|data engineer|data platforms|databricks|data migration|workflows|data engineering|distributed computing|cloud|data quality|data storage|etl|data integration|deployment,16,Bengaluru,Senior,False,,,Data Engineer,Data Engineer / Architect,data integration|data analytics|data quality|data storage|data engineer|data platforms|data pipelines|databricks|data engineering|etl processes|workflows|deployment|etl|cloud|distributed computing|data migration
110926921603,Data Engineer,Data Engineer,Data Science & Machine Learning,Data Science & Analytics,"Full Time, Permanent",IT Services & Consulting,12,17,12-17 Yrs,Accenture,Bengaluru,,0.0,0.0,True,Not Disclosed,2026-09-11 18:11:35,"Minimum 12 years experience with Databricks Unified Data Analytics Platform and 15 years full-time education|Lead and manage team, develop and optimize data pipelines, implement scalable ETL processes, ensure data governance and compliance, mentor juniors",3.csv,Data Engineer / Data Architect,3.7,data analytics|data management|etl processes|orchestration|data pipelines|data engineer|databricks|workflows|cloud|data quality|data storage|compliance|data governance|etl|data integration|deployment,16,Bengaluru,Senior,False,,,Data Engineer,Data Engineer / Architect,data integration|data analytics|data quality|data storage|data engineer|data governance|data pipelines|databricks|etl processes|orchestration|workflows|deployment|etl|cloud|compliance|data management
100926932917,Data Engineer,Data Engineer,Software Development,Engineering - Software & QA,"Full Time, Permanent",IT Services & Consulting,15,20,15-20 Yrs,Accenture,Bengaluru,,0.0,0.0,True,Not Disclosed,2026-09-10 19:06:26,"Minimum 5 years experience with Amazon Web Services (AWS) and strong knowledge of data warehousing, data modeling, and ETL processes|Design, develop, and maintain data pipelines and ETL processes; lead and mentor team; collaborate across teams to provide data solutions",3.csv,Data Engineer / Data Architect,3.7,python|data pipelines|web services|data warehousing|amazon web services|programming languages|database design|data quality|java|data modeling|compliance|data governance|aws|etl|maintenance|programming|architecture,17,Bengaluru,Senior,False,,,Data Engineer,Data Engineer / Architect,data governance|data quality|web services|data pipelines|programming languages|data warehousing|programming|java|database design|maintenance|aws|data modeling|etl|architecture|compliance|python
100926922687,Data Engineer,Data Engineer,Software Development,Engineering - Software & QA,"Full Time, Permanent",IT Services & Consulting,5,10,5-10 Yrs,Accenture,Bengaluru,,0.0,0.0,True,Not Disclosed,2026-09-10 15:22:32,"Minimum 5 years experience in AWS Analytics with strong data warehousing, data modeling, and ETL skills|Design, develop and maintain data pipelines and ETL processes; lead and mentor team; collaborate across teams to provide data solutions",3.csv,Data Engineer / Data Architect,3.7,python|etl processes|data pipelines|data engineer|data warehousing|programming languages|data infrastructure|database design|data quality|java|data modeling|data governance|aws|etl|programming|architecture,16,Bengaluru,Mid,False,,,Data Engineer,Data Engineer / Architect,data governance|data quality|data engineer|data pipelines|programming languages|etl processes|data warehousing|java|database design|data modeling|aws|etl|architecture|programming|python|data infrastructure
100926922405,Data Engineer,Data Engineer,Software Development,Engineering - Software & QA,"Full Time, Permanent",IT Services & Consulting,7,12,7-12 Yrs,Accenture,Jaipur,,0.0,0.0,True,Not Disclosed,2026-09-10 15:20:10,"Minimum 7.5 years experience in AWS Analytics with strong data warehousing and data modeling skills|Design, develop, and maintain data pipelines and ETL processes; lead and mentor team; optimize data operations",3.csv,Data Engineer / Data Architect,3.7,data operations|etl processes|data pipelines|data manipulation|data engineer|data warehousing|database design|data quality|java|operations|data modeling|data governance|aws|etl|programming|architecture,16,Jaipur,Senior,False,,,Data Engineer,Data Engineer / Architect,data governance|data quality|data operations|data engineer|data pipelines|data manipulation|etl processes|data warehousing|programming|java|database design|data modeling|aws|etl|architecture|operations
100926922346,Data Engineer,Data Engineer,Software Development,Engineering - Software & QA,"Full Time, Permanent",IT Services & Consulting,7,12,7-12 Yrs,Accenture,Hyderabad,,0.0,0.0,True,Not Disclosed,2026-09-10 15:19:34,"Minimum 7.5 years experience in AWS Analytics with strong data warehousing and data modeling skills|Design, develop, and maintain data pipelines and ETL processes; lead and mentor team; optimize data operations",3.csv,Data Engineer / Data Architect,3.7,data operations|etl processes|data pipelines|data manipulation|data engineer|data warehousing|database design|data quality|java|operations|data modeling|data governance|aws|etl|programming|architecture,16,Hyderabad,Senior,False,,,Data Engineer,Data Engineer / Architect,data governance|data quality|data operations|data engineer|data pipelines|data manipulation|etl processes|data warehousing|programming|java|database design|data modeling|aws|etl|architecture|operations
100926922173,Data Engineer,Data Engineer,Software Development,Engineering - Software & QA,"Full Time, Permanent",IT Services & Consulting,7,12,7-12 Yrs,Accenture,Bengaluru,,0.0,0.0,True,Not Disclosed,2026-09-10 15:17:51,"Minimum 7.5 years experience in AWS Analytics with strong data warehousing and data modeling skills|Design, develop, and maintain data pipelines and ETL processes; lead and mentor team; optimize data operations",3.csv,Data Engineer / Data Architect,3.7,data operations|etl processes|data pipelines|data manipulation|data engineer|data warehousing|database design|data quality|java|operations|data modeling|data governance|aws|etl|programming|architecture,16,Bengaluru,Senior,False,,,Data Engineer,Data Engineer / Architect,data governance|data quality|data operations|data engineer|data pipelines|data manipulation|etl processes|data warehousing|programming|java|database design|data modeling|aws|etl|architecture|operations
100926922026,Data Engineer,Data Engineer,Data Science & Machine Learning,Data Science & Analytics,"Full Time, Permanent",IT Services & Consulting,5,10,5-10 Yrs,Accenture,Bengaluru,,0.0,0.0,True,Not Disclosed,2026-09-10 15:16:31,"7.5+ years in data engineering with advanced SQL and Python skills, 15 years full-time education|Design, develop, and maintain data pipelines, build scalable analytics solutions, review code and SQL, mentor developers, and resolve technical issues",3.csv,Data Engineer / Data Architect,3.7,analytics platforms|data pipelines|data validation|data engineer|business analytics|data engineering|analytics|data quality|automation|data modeling|automation solutions|bigquery|data transformation|dashboard|architecture,15,Bengaluru,Mid,False,,,Data Engineer,Data Engineer / Architect,bigquery|data quality|automation solutions|data engineer|data pipelines|analytics|data engineering|data modeling|data transformation|analytics platforms|dashboard|data validation|architecture|business analytics|automation
100926918659,Data Engineer -  Python FASTAPI,Data Engineer,Software Development,Engineering - Software & QA,"Full Time, Permanent",IT Services & Consulting,5,9,5-9 Yrs,Huns Info,Bengaluru,,0.0,0.0,True,Not Disclosed,2026-09-10 13:29:57,Expertise in Python and FastAPI for data engineering|Design and maintain scalable data pipelines and RESTful APIs; ensure data quality and optimize workflows; collaborate with teams for analytics support,3.csv,Data Engineer / Data Architect,,python|supply chain|scala|data engineer|airflow|pyspark|nosql|sql|analytics|etl pipelines|supply chain analytics|apache|postgresql|data modeling|https|etl|mongodb|apache airflow,18,Bengaluru,Mid,False,,,Data Engineer,Data Engineer / Architect,supply chain|apache spark|data engineer|analytics|supply chain analytics|postgresql|apache|scala|https|apache airflow|data modeling|mongodb|etl pipelines|airflow|etl|python|nosql|sql
